MAKE,PRICE,YEAR,KILOMETER,FUEL TYPE,TRANSMISSION,COLOR,OWNER,SELLER TYPE,ENGINE,MAX POWER,MAX TORQUE,DRIVETRAIN,LENGTH,WIDTH,HEIGHT,SEATING CAPACITY,FUEL TANK CAPACITY
Maruti Suzuki,800000,2022,10000,Petrol,Manual,White,First,Individual,1197.0,89.0,113.0,FWD,3845.0,1735.0,1530.0,5.0,37.0
Tata,2200000,2021,32000,Diesel,Manual,Green,First,Individual,2179.0,154.0,400.0,RWD,4655.0,1965.0,1922.0,7.0,63.0
Mahindra,1075000,2015,138000,Diesel,Manual,Silver,First,Individual,2179.0,138.0,330.0,FWD,4585.0,1890.0,1785.0,7.0,70.0
Maruti Suzuki,560000,2018,84500,Diesel,Manual,White,Third,Individual,1248.0,74.0,190.0,FWD,3995.0,1735.0,1515.0,5.0,37.0
Hyundai,450000,2016,47000,Petrol,Manual,Grey,Second,Individual,1197.0,81.0,114.0,FWD,3765.0,1660.0,1520.0,5.0,43.0
Volvo,4175000,2018,20000,Diesel,Automatic,White,First,Individual,1969.0,190.0,400.0,FWD,4963.0,1879.0,1443.0,5.0,55.0
MINI,5200000,2022,0,Petrol,Automatic,Yellow,UnRegistered Car,Individual,1998.0,228.0,320.0,FWD,3850.0,1727.0,1414.0,4.0,44.0
Hyundai,810000,2018,73000,Diesel,Manual,Red,First,Individual,1582.0,126.0,260.0,FWD,4440.0,1729.0,1475.0,5.0,45.0
Mercedes-Benz,1875000,2011,72000,Petrol,Automatic,Silver,First,Individual,4663.0,453.0,700.0,RWD,5246.0,1899.0,1494.0,4.0,80.0
Honda,520000,2015,42000,Petrol,Automatic,White,First,Individual,1198.0,87.0,110.0,FWD,3955.0,1694.0,1544.0,5.0,40.0
Mercedes-Benz,8900000,2021,9000,Diesel,Automatic,Black,First,Individual,1950.0,241.0,500.0,AWD,4924.0,2157.0,1772.0,5.0,93.0
Maruti Suzuki,425000,2015,36528,Diesel,Manual,Blue,Third,Individual,1248.0,74.0,190.0,FWD,3850.0,1695.0,1530.0,5.0,42.0
Maruti Suzuki,325000,2012,30000,Petrol,Manual,Blue,First,Individual,1197.0,85.0,114.0,FWD,3850.0,1695.0,1530.0,5.0,42.0
Volvo,1950000,2016,79000,Diesel,Automatic,White,First,Individual,2400.0,215.0,440.0,AWD,4644.0,1891.0,1713.0,5.0,70.0
BMW,5300000,2019,15087,Diesel,Automatic,Blue,First,Corporate,1995.0,190.0,400.0,AWD,4657.0,1881.0,1678.0,5.0,67.0
Mahindra,950000,2018,41000,Diesel,Manual,Blue,First,Individual,2523.0,75.0,200.0,RWD,4456.0,1820.0,1930.0,8.0,60.0
Volvo,8500000,2021,32500,Diesel,Automatic,White,First,Individual,1969.0,232.0,480.0,AWD,4953.0,2008.0,1776.0,7.0,71.0
Audi,1975000,2015,61000,Diesel,Automatic,White,Second,Individual,1968.0,190.0,400.0,FWD,4933.0,1874.0,1455.0,5.0,75.0
Mercedes-Benz,4200000,2017,85000,Diesel,Automatic,Black,First,Individual,2143.0,201.0,500.0,AWD,4819.0,2141.0,1796.0,5.0,93.0
Mercedes-Benz,3500000,2019,55000,Diesel,Automatic,Black,Second,Individual,1950.0,192.0,400.0,RWD,4686.0,1810.0,1442.0,5.0,66.0
Renault,375000,2017,45000,Petrol,Manual,Grey,UnRegistered Car,Individual,999.0,67.0,91.0,FWD,3679.0,1579.0,1478.0,5.0,28.0
Mercedes-Benz,1825000,2016,58000,Diesel,Automatic,White,First,Individual,2143.0,134.0,300.0,FWD,4424.0,1804.0,1494.0,5.0,50.0
Mahindra,1710000,2021,4400,Petrol,Automatic,Black,First,Individual,1997.0,150.0,320.0,AWD,3985.0,1820.0,1844.0,4.0,57.0
Maruti Suzuki,375000,2014,35000,Petrol,Automatic,Red,First,Individual,998.0,67.0,90.0,FWD,3600.0,1600.0,1560.0,5.0,35.0
Maruti Suzuki,285000,2016,22346,Petrol,Manual,White,First,Individual,796.0,47.0,69.0,FWD,3395.0,1490.0,1475.0,5.0,35.0
Mahindra,1850000,2021,23280,Petrol,Manual,Red,Second,Individual,1997.0,150.0,300.0,AWD,3985.0,1820.0,1920.0,6.0,57.0
Maruti Suzuki,621000,2013,72000,Diesel,Manual,Blue,First,Individual,1248.0,89.0,200.0,FWD,4265.0,1695.0,1685.0,7.0,45.0
Mitsubishi,1475000,2016,82000,Diesel,Automatic,Grey,First,Individual,2477.0,176.0,350.0,RWD,4695.0,1815.0,1840.0,7.0,70.0
Toyota,1800000,2015,86000,Diesel,Automatic,White,Second,Individual,2982.0,169.0,360.0,RWD,4705.0,1840.0,1850.0,7.0,80.0
Hyundai,399000,2018,38000,Petrol,Manual,Silver,First,Individual,1197.0,81.0,114.0,FWD,3765.0,1660.0,1520.0,5.0,43.0
Hyundai,890000,2015,138314,Diesel,Manual,White,First,Individual,1582.0,126.0,265.0,FWD,4270.0,1780.0,1630.0,5.0,60.0
Hyundai,1325000,2021,9900,Petrol,Automatic,Blue,First,Individual,1591.0,121.0,158.0,FWD,4370.0,1700.0,1475.0,5.0,43.0
Mercedes-Benz,4775000,2018,51529,Diesel,Automatic,White,First,Individual,1950.0,192.0,400.0,RWD,5063.0,1860.0,1494.0,5.0,80.0
Mahindra,249000,2013,60000,Diesel,Manual,Red,First,Individual,1493.0,100.0,240.0,RWD,3985.0,1850.0,1880.0,7.0,55.0
Maruti Suzuki,509999,2019,48000,Petrol,Manual,White,First,Individual,998.0,67.0,90.0,FWD,3695.0,1600.0,1560.0,5.0,35.0
Jeep,1450000,2018,90000,Diesel,Manual,Black,First,Individual,1956.0,171.0,350.0,AWD,4395.0,1818.0,1640.0,5.0,60.0
Maruti Suzuki,640000,2017,63000,Diesel,Manual,Grey,First,Individual,1598.0,118.0,320.0,FWD,4300.0,1765.0,1590.0,5.0,48.0
Maruti Suzuki,299000,2017,65822,Diesel,Manual,Silver,First,Individual,793.0,46.0,125.0,FWD,3600.0,1600.0,1560.0,5.0,35.0
Mercedes-Benz,1495000,2011,72100,Diesel,Automatic,Red,Second,Individual,2987.0,235.0,490.0,RWD,5226.0,2120.0,1479.0,5.0,90.0
Porsche,14900000,2021,7534,Petrol,Automatic,Blue,UnRegistered Car,Individual,2995.0,335.0,450.0,AWD,4918.0,1983.0,1696.0,5.0,75.0
Toyota,350000,2013,34000,Petrol,Manual,Black,First,Individual,1197.0,80.0,104.0,FWD,3775.0,1695.0,1510.0,5.0,45.0
Toyota,1421000,2017,75000,Diesel,Manual,White,Second,Individual,2393.0,148.0,343.0,RWD,4735.0,1830.0,1795.0,7.0,55.0
Honda,595000,2017,99000,Petrol,Automatic,Brown,First,Individual,1199.0,89.0,110.0,FWD,3955.0,1694.0,1544.0,5.0,40.0
Maruti Suzuki,351000,2013,42000,Diesel,Manual,White,First,Individual,1248.0,74.0,190.0,FWD,3995.0,1695.0,1555.0,5.0,42.0
Mahindra,975000,2017,78000,Diesel,Manual,Silver,First,Individual,2179.0,140.0,330.0,AWD,4585.0,1890.0,1785.0,7.0,70.0
Maruti Suzuki,825000,2019,44000,Petrol,Manual,White,First,Individual,1462.0,103.0,138.0,FWD,4490.0,1730.0,1485.0,5.0,43.0
Tata,1050000,2017,88757,Diesel,Manual,Blue,Second,Individual,2179.0,154.0,400.0,RWD,4788.0,1903.0,1791.0,6.0,60.0
Audi,1970000,2017,85000,Diesel,Automatic,Blue,Second,Individual,1968.0,150.0,340.0,FWD,4385.0,1831.0,1608.0,5.0,64.0
BMW,4100000,2020,12136,Diesel,Automatic,Blue,First,Corporate,1995.0,188.0,400.0,FWD,4526.0,1800.0,1420.0,5.0,50.0
Audi,1525000,2015,49000,Diesel,Automatic,Silver,First,Individual,1968.0,177.0,380.0,FWD,4701.0,1826.0,1427.0,5.0,63.0
Mercedes-Benz,4150000,2021,6000,Petrol,Automatic,White,First,Individual,1332.0,161.0,250.0,FWD,4549.0,1796.0,1446.0,5.0,43.0
Maruti Suzuki,725000,2017,64000,Diesel,Manual,Gold,First,Individual,1248.0,89.0,200.0,FWD,3995.0,1790.0,1640.0,5.0,48.0
Maruti Suzuki,650000,2018,32000,Petrol,Manual,Blue,First,Individual,1197.0,83.0,115.0,FWD,3995.0,1745.0,1500.0,5.0,37.0
Maruti Suzuki,570000,2019,13000,Petrol,Manual,Silver,First,Individual,1197.0,83.0,115.0,FWD,3850.0,1695.0,1530.0,5.0,42.0
Mahindra,1220000,2020,35000,Diesel,Manual,White,First,Individual,2179.0,120.0,280.0,RWD,4456.0,1820.0,1995.0,7.0,60.0
Mahindra,800000,2017,112000,Diesel,Manual,Silver,First,Individual,1997.0,138.0,320.0,FWD,4585.0,1890.0,1785.0,7.0,70.0
Maruti Suzuki,660000,2017,40000,Petrol,Automatic,Blue,First,Individual,1197.0,83.0,115.0,FWD,3995.0,1745.0,1500.0,5.0,37.0
Honda,575000,2017,53580,Petrol,Manual,Gold,First,Individual,1199.0,89.0,110.0,FWD,3999.0,1734.0,1601.0,5.0,40.0
Mahindra,240000,2013,51500,Diesel,Manual,Maroon,Second,Individual,1493.0,100.0,240.0,RWD,3985.0,1850.0,1880.0,7.0,55.0
Honda,950000,2019,22000,Petrol,Manual,White,First,Individual,1497.0,118.0,145.0,FWD,4440.0,1695.0,1495.0,5.0,40.0
Renault,419000,2017,23700,Petrol,Manual,Bronze,First,Individual,799.0,53.0,72.0,FWD,3679.0,1579.0,1478.0,5.0,28.0
Maruti Suzuki,750000,2017,48069,Petrol,Automatic,White,First,Individual,1197.0,83.0,115.0,FWD,3995.0,1695.0,1555.0,5.0,42.0
Audi,3400000,2019,48000,Diesel,Automatic,White,First,Individual,1968.0,188.0,400.0,FWD,4726.0,1842.0,1427.0,5.0,54.0
Skoda,1160000,2015,47981,Diesel,Automatic,Black,First,Individual,1968.0,141.0,320.0,FWD,4659.0,1814.0,1476.0,5.0,50.0
Hyundai,1750000,2021,26000,Diesel,Manual,White,First,Individual,1493.0,113.0,250.0,FWD,4500.0,1790.0,1675.0,7.0,50.0
Kia,1575000,2020,63000,Diesel,Automatic,White,First,Individual,1493.0,113.0,250.0,FWD,4315.0,1800.0,1645.0,5.0,50.0
Toyota,2811000,2019,71500,Diesel,Automatic,White,Second,Individual,2755.0,174.0,450.0,RWD,4795.0,1855.0,1835.0,7.0,80.0
Hyundai,475000,2016,16630,Petrol,Manual,Maroon,First,Individual,1197.0,81.0,114.0,FWD,3765.0,1660.0,1520.0,5.0,43.0
Audi,4351000,2018,36000,Diesel,Automatic,White,First,Individual,1968.0,190.0,400.0,FWD,4933.0,1874.0,1455.0,5.0,75.0
Honda,850000,2017,47255,Petrol,Manual,Grey,First,Individual,1497.0,117.0,145.0,FWD,4440.0,1695.0,1495.0,5.0,40.0
Mahindra,1095000,2018,50000,Diesel,Manual,Maroon,First,Individual,2179.0,153.0,360.0,FWD,4585.0,1890.0,1785.0,7.0,70.0
BMW,7700000,2021,18703,Diesel,Automatic,White,First,Individual,2993.0,261.0,620.0,RWD,4963.0,1868.0,1467.0,5.0,66.0
Audi,5800000,2021,7935,Petrol,Automatic,Brown,UnRegistered Car,Individual,1984.0,241.0,370.0,FWD,4939.0,1886.0,1457.0,5.0,73.0
Hyundai,1925000,2022,9355,Petrol,Automatic,White,First,Individual,1497.0,113.0,144.0,FWD,4300.0,1790.0,1635.0,5.0,50.0
Renault,305000,2018,34800,Petrol,Manual,Red,First,Individual,799.0,53.0,72.0,FWD,3679.0,1579.0,1478.0,5.0,28.0
Nissan,385000,2013,72000,Diesel,Manual,Grey,Second,Individual,1461.0,84.0,200.0,FWD,4331.0,1822.0,1671.0,5.0,50.0
Skoda,500000,2012,86288,Diesel,Manual,Black,First,Individual,1598.0,103.0,250.0,FWD,4386.0,1699.0,1466.0,5.0,55.0
Honda,655000,2017,24003,Petrol,Manual,Brown,First,Individual,1199.0,89.0,110.0,FWD,3955.0,1694.0,1544.0,5.0,40.0
Tata,925000,2017,28000,Diesel,Manual,Red,First,Individual,1497.0,108.0,260.0,FWD,3994.0,1811.0,1607.0,5.0,44.0
Hyundai,690000,2017,65000,Diesel,Manual,White,First,Individual,1396.0,89.0,220.0,FWD,3985.0,1734.0,1505.0,5.0,45.0
Mahindra,1500000,2019,75000,Diesel,Manual,White,First,Individual,2179.0,153.0,360.0,FWD,4585.0,1890.0,1785.0,7.0,70.0
Maruti Suzuki,625000,2015,45000,Diesel,Manual,Grey,Second,Individual,1248.0,89.0,200.0,FWD,4265.0,1695.0,1685.0,7.0,45.0
Hyundai,844999,2018,71000,Diesel,Manual,White,Second,Individual,1582.0,126.0,260.0,FWD,4375.0,1700.0,1475.0,5.0,43.0
Honda,745000,2018,54000,Petrol,Automatic,Silver,First,Individual,1497.0,117.0,145.0,FWD,4453.0,1735.0,1666.0,7.0,42.0
Mahindra,650000,2015,49776,Diesel,Automatic,White,First,Individual,1493.0,84.0,230.0,RWD,3995.0,1835.0,1839.0,7.0,60.0
Maruti Suzuki,640000,2017,61000,Diesel,Manual,Maroon,First,Individual,1248.0,89.0,200.0,FWD,3995.0,1790.0,1640.0,5.0,48.0
Volvo,2050000,2017,68000,Diesel,Automatic,White,Second,Corporate,1984.0,150.0,350.0,FWD,4370.0,1783.0,1458.0,5.0,60.0
Maruti Suzuki,395000,2014,47884,Petrol,Automatic,Red,First,Individual,998.0,67.0,90.0,FWD,3600.0,1600.0,1560.0,5.0,35.0
Skoda,1390000,2017,56000,Petrol,Automatic,White,First,Individual,1798.0,177.0,250.0,FWD,4670.0,1814.0,1476.0,5.0,50.0
Hyundai,451000,2017,55000,Diesel,Manual,White,First,Individual,1120.0,71.0,180.0,FWD,3995.0,1660.0,1520.0,5.0,43.0
Toyota,2150000,2017,45000,Diesel,Automatic,Grey,First,Individual,2755.0,172.0,360.0,RWD,4735.0,1830.0,1795.0,7.0,55.0
Skoda,880000,2018,47000,Petrol,Manual,White,First,Individual,1598.0,104.0,153.0,FWD,4386.0,1699.0,1466.0,5.0,55.0
Hyundai,1180000,2019,38000,Petrol,Automatic,White,First,Individual,1591.0,121.0,158.0,FWD,4370.0,1700.0,1475.0,5.0,43.0
Maruti Suzuki,285000,2016,17000,Petrol,Manual,White,First,Individual,796.0,47.0,69.0,FWD,3395.0,1490.0,1475.0,5.0,35.0
Hyundai,925000,2018,925000,Diesel,Manual,White,First,Individual,1582.0,126.0,260.0,FWD,4375.0,1700.0,1475.0,5.0,43.0
Ford,675000,2019,35000,Diesel,Manual,White,First,Individual,1498.0,99.0,215.0,FWD,3995.0,1704.0,1525.0,5.0,40.0
MINI,2500000,2015,34303,Diesel,Automatic,Yellow,Second,Individual,1496.0,114.0,270.0,FWD,3982.0,1727.0,1425.0,5.0,44.0
Audi,3675000,2019,34000,Diesel,Automatic,Black,First,Individual,1968.0,190.0,400.0,FWD,4933.0,1874.0,1455.0,5.0,75.0
Hyundai,2400000,2022,8000,Diesel,Automatic,White,First,Individual,1493.0,113.0,250.0,FWD,4500.0,1790.0,1675.0,7.0,50.0
Kia,1300000,2020,27000,Diesel,Manual,Silver,First,Individual,1493.0,113.0,250.0,FWD,4315.0,1800.0,1645.0,5.0,50.0
Hyundai,825000,2021,6600,Petrol,Automatic,Blue,First,Individual,1197.0,82.0,114.0,FWD,3805.0,1680.0,1520.0,5.0,37.0
Toyota,899000,2015,125000,Diesel,Manual,Silver,Third,Individual,2494.0,101.0,200.0,RWD,4585.0,1765.0,1760.0,8.0,55.0
Maruti Suzuki,409999,2021,13424,Petrol,Manual,Silver,First,Individual,796.0,47.0,69.0,FWD,3445.0,1515.0,1475.0,5.0,35.0
Maruti Suzuki,289000,2015,78000,CNG,Manual,White,First,Individual,796.0,47.0,69.0,FWD,3395.0,1490.0,1475.0,5.0,35.0
Maruti Suzuki,280000,2011,69276,Petrol,Manual,Gold,First,Individual,998.0,67.0,90.0,FWD,3620.0,1475.0,1460.0,5.0,35.0
Hyundai,811999,2017,31000,Diesel,Manual,White,First,Individual,1582.0,126.0,260.0,FWD,4440.0,1729.0,1475.0,5.0,45.0
BMW,5400000,2017,33000,Diesel,Automatic,White,Second,Individual,2993.0,261.0,620.0,RWD,4936.0,1868.0,1479.0,4.0,78.0
Volkswagen,625000,2014,54000,Diesel,Manual,Grey,First,Individual,1498.0,89.0,230.0,FWD,3971.0,1682.0,1469.0,5.0,45.0
Maruti Suzuki,725000,2017,75000,Diesel,Manual,White,First,Individual,1248.0,89.0,200.0,FWD,3995.0,1790.0,1640.0,5.0,48.0
BMW,4195000,2017,63651,Diesel,Automatic,White,First,Individual,1995.0,190.0,400.0,AWD,4657.0,1881.0,1678.0,5.0,67.0
Audi,1450000,2014,71796,Diesel,Automatic,Blue,Third,Individual,1968.0,174.0,380.0,AWD,4385.0,1831.0,1608.0,5.0,64.0
Nissan,425000,2014,74000,Diesel,Manual,Silver,Second,Individual,1461.0,84.0,200.0,FWD,4331.0,1822.0,1671.0,5.0,50.0
Hyundai,250000,2013,82461,Petrol,Manual,Red,First,Individual,814.0,55.0,75.0,FWD,3495.0,1550.0,1500.0,5.0,32.0
Maruti Suzuki,800000,2018,66000,Diesel,Manual,Gold,First,Individual,1248.0,74.0,190.0,FWD,3995.0,1735.0,1515.0,5.0,37.0
Mahindra,875000,2015,87000,Diesel,Manual,White,First,Individual,2179.0,120.0,280.0,RWD,4456.0,1820.0,1995.0,8.0,60.0
Mercedes-Benz,2275000,2016,61109,Diesel,Automatic,Brown,Second,Individual,2143.0,134.0,300.0,FWD,4424.0,1804.0,1494.0,5.0,50.0
Tata,525000,2019,32000,Petrol,Manual,Bronze,First,Individual,1199.0,84.0,114.0,FWD,3793.0,1665.0,1587.0,5.0,35.0
Mercedes-Benz,20000000,2021,6600,Petrol,Automatic,White,First,Individual,2996.0,362.0,500.0,RWD,5246.0,1899.0,1494.0,5.0,80.0
Mahindra,1520000,2021,14000,Petrol,Manual,Brown,First,Individual,1997.0,150.0,300.0,AWD,3985.0,1820.0,1844.0,4.0,57.0
Ford,3300000,2019,42475,Diesel,Automatic,Silver,First,Individual,3198.0,197.0,470.0,AWD,4903.0,1869.0,1837.0,7.0,80.0
Maruti Suzuki,575000,2018,27239,Petrol,Automatic,Orange,First,Individual,998.0,67.0,90.0,FWD,3600.0,1600.0,1560.0,5.0,35.0
Chevrolet,190000,2013,66000,Petrol,Manual,White,First,Individual,995.0,62.0,90.0,FWD,3495.0,1495.0,1518.0,5.0,38.0
Hyundai,755000,2022,2272,Petrol,Manual,White,First,Individual,1197.0,82.0,114.0,FWD,3805.0,1680.0,1520.0,5.0,37.0
Honda,1130000,2015,50000,Petrol,Automatic,Brown,First,Individual,1997.0,154.0,190.0,FWD,4545.0,1820.0,1685.0,5.0,58.0
Maruti Suzuki,610000,2017,38674,Petrol,Manual,Red,First,Individual,1197.0,83.0,115.0,FWD,3995.0,1695.0,1555.0,5.0,42.0
Audi,1875000,2016,40000,Diesel,Automatic,White,First,Individual,1968.0,174.0,380.0,AWD,4385.0,1831.0,1608.0,5.0,64.0
Maruti Suzuki,480000,2021,14000,CNG,Manual,Grey,First,Individual,796.0,47.0,69.0,FWD,3395.0,1490.0,1475.0,5.0,35.0
Renault,365000,2019,32000,Petrol,Manual,Brown,First,Individual,999.0,67.0,91.0,FWD,3679.0,1579.0,1478.0,5.0,28.0
Ford,745000,2017,82000,Diesel,Manual,White,First,Individual,1498.0,99.0,205.0,FWD,3999.0,1765.0,1708.0,5.0,52.0
Mercedes-Benz,1150000,2013,52000,Petrol,Automatic,Silver,Second,Individual,1595.0,120.0,200.0,FWD,4359.0,2010.0,1557.0,5.0,50.0
Hyundai,200000,2014,56000,Diesel,Manual,White,Third,Individual,1120.0,71.0,180.0,FWD,3995.0,1660.0,1520.0,5.0,43.0
Honda,775000,2016,42000,Petrol,Automatic,Brown,First,Individual,1497.0,117.0,145.0,FWD,4440.0,1695.0,1495.0,5.0,40.0
Hyundai,860000,2016,57983,Petrol,Manual,White,First,Individual,1591.0,122.0,154.0,FWD,4270.0,1780.0,1630.0,5.0,60.0
Audi,2089999,2018,15600,Petrol,Automatic,White,First,Corporate,1395.0,148.0,250.0,FWD,4456.0,1796.0,1416.0,5.0,50.0
Hyundai,1100000,2019,26000,Diesel,Manual,White,First,Individual,1582.0,126.0,260.0,FWD,4375.0,1700.0,1475.0,5.0,43.0
Mercedes-Benz,18500000,2021,5000,Diesel,Automatic,White,UnRegistered Car,Individual,2925.0,282.0,600.0,RWD,5246.0,1899.0,1494.0,5.0,70.0
Maruti Suzuki,260000,2011,90000,Diesel,Manual,White,Second,Individual,1248.0,74.0,190.0,FWD,3995.0,1695.0,1555.0,5.0,42.0
Mercedes-Benz,2690000,2016,43323,Diesel,Automatic,Silver,Second,Individual,2143.0,204.0,500.0,RWD,4879.0,1854.0,1474.0,5.0,80.0
Skoda,1400000,2020,94182,Diesel,Automatic,Grey,First,Individual,1968.0,141.0,320.0,FWD,4670.0,1814.0,1476.0,5.0,50.0
Hyundai,515000,2022,3395,Petrol,Manual,Others,First,Individual,1086.0,68.0,99.0,FWD,3610.0,1645.0,1560.0,5.0,35.0
Maruti Suzuki,600000,2014,53213,Diesel,Manual,White,First,Individual,1248.0,89.0,200.0,FWD,4265.0,1695.0,1685.0,7.0,45.0
Ford,2000000,2017,93000,Diesel,Automatic,White,First,Individual,3198.0,197.0,470.0,AWD,4892.0,1860.0,1837.0,7.0,80.0
Jaguar,2850000,2018,45000,Diesel,Automatic,White,First,Individual,1999.0,177.0,430.0,RWD,4795.0,1967.0,1416.0,5.0,56.0
Toyota,3200000,2017,110000,Diesel,Automatic,Grey,First,Individual,2755.0,174.0,450.0,AWD,4795.0,1855.0,1835.0,7.0,80.0
Toyota,1075000,2016,70000,Petrol,Manual,White,First,Individual,1798.0,138.0,173.0,FWD,4620.0,1775.0,1475.0,5.0,55.0
Tata,575000,2020,40000,Petrol,Manual,White,First,Individual,1199.0,85.0,113.0,FWD,3990.0,1755.0,1523.0,5.0,37.0
Volvo,3950000,2018,52000,Diesel,Automatic,White,First,Individual,1969.0,190.0,400.0,AWD,4425.0,1863.0,1652.0,5.0,54.0
Maruti Suzuki,750000,2019,6200,Petrol,Manual,Blue,First,Individual,1462.0,103.0,138.0,FWD,4490.0,1730.0,1485.0,5.0,43.0
Honda,755000,2017,75650,Diesel,Manual,White,First,Individual,1498.0,99.0,200.0,FWD,3999.0,1734.0,1601.0,5.0,40.0
Maruti Suzuki,425000,2014,89000,Diesel,Manual,White,First,Individual,1248.0,74.0,190.0,FWD,3995.0,1695.0,1555.0,5.0,42.0
Maruti Suzuki,390000,2019,56000,CNG,Manual,White,First,Individual,796.0,47.0,69.0,FWD,3395.0,1490.0,1475.0,5.0,35.0
Hyundai,855000,2017,57000,Diesel,Manual,Grey,Second,Individual,1582.0,126.0,260.0,FWD,4375.0,1700.0,1475.0,5.0,43.0
Hyundai,225000,2012,56000,Petrol,Manual,Grey,First,Individual,814.0,55.0,75.0,FWD,3495.0,1550.0,1500.0,5.0,32.0
Audi,2425000,2016,60000,Diesel,Automatic,White,First,Individual,1968.0,190.0,400.0,FWD,4933.0,1874.0,1455.0,5.0,75.0
Mahindra,1270000,2019,61805,Diesel,Manual,White,First,Individual,2179.0,140.0,320.0,RWD,4456.0,1820.0,1995.0,7.0,60.0
Maruti Suzuki,325000,2014,58000,CNG,Manual,Red,Second,Individual,998.0,58.0,77.0,FWD,3599.0,1495.0,1700.0,5.0,35.0
Tata,750000,2019,33000,Petrol,Manual,Silver,First,Individual,1198.0,108.0,170.0,FWD,3994.0,1811.0,1607.0,5.0,44.0
Maruti Suzuki,450000,2014,48000,Petrol,Automatic,Silver,First,Individual,998.0,67.0,90.0,FWD,3695.0,1600.0,1560.0,5.0,35.0
MG,1710000,2020,12400,Diesel,Manual,Grey,First,Individual,1956.0,169.0,350.0,FWD,4655.0,1835.0,1760.0,5.0,60.0
Hyundai,871000,2015,64000,Diesel,Manual,White,First,Individual,1582.0,126.0,265.0,FWD,4270.0,1780.0,1630.0,5.0,60.0
Maruti Suzuki,625000,2021,18000,CNG,Manual,Silver,First,Individual,998.0,58.0,77.0,FWD,3599.0,1495.0,1700.0,5.0,35.0
Mahindra,495000,2016,53376,Diesel,Manual,Orange,First,Individual,1198.0,77.0,190.0,FWD,3675.0,1715.0,1655.0,6.0,35.0
Honda,600000,2016,70000,Diesel,Manual,Silver,First,Individual,1498.0,99.0,200.0,FWD,4440.0,1695.0,1495.0,5.0,40.0
Hyundai,595000,2014,65123,Diesel,Manual,Black,First,Individual,1582.0,126.0,260.0,FWD,4370.0,1700.0,1475.0,5.0,43.0
Honda,425000,2014,58600,Petrol,Manual,Red,First,Individual,1198.0,87.0,109.0,FWD,3990.0,1680.0,1505.0,5.0,35.0
Hyundai,1050000,2021,7500,Petrol,Manual,Blue,First,Individual,998.0,118.0,172.0,FWD,3995.0,1770.0,1605.0,5.0,45.0
Hyundai,1299000,2019,39000,Diesel,Manual,White,First,Individual,1582.0,126.0,260.0,FWD,4270.0,1780.0,1665.0,5.0,55.0
Maruti Suzuki,994999,2019,27900,Petrol,Manual,Brown,First,Individual,1462.0,103.0,138.0,FWD,4445.0,1775.0,1700.0,6.0,45.0
Maruti Suzuki,1025000,2019,42000,CNG,Manual,Brown,First,Individual,1373.0,94.0,130.0,FWD,4296.0,1695.0,1685.0,7.0,45.0
Renault,265000,2016,122000,Petrol,Manual,Red,First,Individual,999.0,67.0,91.0,FWD,3679.0,1579.0,1478.0,5.0,28.0
Maruti Suzuki,475000,2015,48000,Petrol,Manual,Grey,First,Individual,1197.0,83.0,115.0,FWD,3995.0,1745.0,1500.0,5.0,37.0
Hyundai,660000,2018,9000,Petrol,Manual,Grey,First,Individual,1197.0,82.0,115.0,FWD,3985.0,1734.0,1505.0,5.0,45.0
Renault,490000,2019,32000,Petrol,Automatic,Bronze,First,Individual,999.0,67.0,91.0,FWD,3679.0,1579.0,1478.0,5.0,28.0
Toyota,1950000,2018,54000,Petrol,Automatic,Silver,First,Individual,2694.0,164.0,245.0,RWD,4735.0,1830.0,1795.0,7.0,65.0
Nissan,315000,2012,57000,Petrol,Manual,White,First,Individual,1498.0,98.0,134.0,FWD,4425.0,1695.0,1505.0,5.0,41.0
Mercedes-Benz,4190000,2017,90000,Diesel,Automatic,Black,First,Individual,2143.0,201.0,500.0,AWD,4819.0,2141.0,1796.0,5.0,93.0
Honda,341000,2016,49000,Petrol,Manual,White,First,Individual,1198.0,87.0,109.0,FWD,3610.0,1680.0,1500.0,5.0,35.0
Maruti Suzuki,950000,2018,71000,Diesel,Manual,White,Second,Individual,1248.0,89.0,200.0,FWD,3995.0,1790.0,1640.0,5.0,48.0
Maruti Suzuki,409999,2014,20000,Petrol,Manual,Grey,Second,Individual,1197.0,85.0,114.0,FWD,3850.0,1695.0,1530.0,5.0,42.0
Maruti Suzuki,1050000,2021,5000,Diesel,Manual,White,First,Individual,1248.0,89.0,200.0,FWD,4490.0,1730.0,1485.0,5.0,43.0
Maruti Suzuki,365000,2013,68000,Petrol,Manual,Blue,First,Individual,1197.0,85.0,114.0,FWD,3850.0,1695.0,1530.0,5.0,42.0
Mercedes-Benz,3100000,2019,17000,Diesel,Automatic,Red,First,Individual,2143.0,136.0,300.0,FWD,4630.0,1777.0,1432.0,5.0,56.0
Mahindra,1875000,2022,15000,Diesel,Automatic,Grey,First,Individual,2184.0,130.0,300.0,AWD,3985.0,1820.0,1844.0,4.0,57.0
Land Rover,5100000,2019,24444,Petrol,Automatic,Blue,Second,Individual,1999.0,236.0,340.0,AWD,4600.0,2069.0,1724.0,7.0,65.0
Ford,595000,2015,43000,Diesel,Manual,Silver,First,Individual,1498.0,89.0,204.0,FWD,3999.0,1765.0,1708.0,5.0,52.0
