STREET,LT_SHAPE,LND_CNTR,UTLS,LND_SLOPE,BLDG_TYPE,HOUSE_STYLE,OVER_QUAL,RF_STYLE,EXT_QUAL,FNDATN,HEATING,CNTRL_AIR,ELEC,GR_LIV_AREA,FL_BATH,HF_BATH,TTL_RMS_ABV_GRD,FIRE_PLCS,GAR_TYPE,GAR_CARS,PVD_DR,MO_SOLD,SALE_TYPE,SALE_COND,SALE_PRICE
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,1141,1,1,6,0,Detchd,2.0,Y,3,WD ,Abnorml,142500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,PConc,GasA,Y,SBrkr,1158,1,1,5,0,Detchd,2.0,Y,5,New,Partial,158000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1686,2,1,8,0,Attchd,2.0,Y,4,WD ,Normal,184000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1585,2,1,7,0,Attchd,2.0,Y,3,WD ,Normal,184900
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,PConc,GasA,Y,SBrkr,1837,2,1,7,0,Attchd,2.0,Y,7,WD ,Normal,187000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,1603,2,1,7,0,Attchd,2.0,Y,7,WD ,Normal,175900
Pave,IR2,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,1731,2,1,7,0,Attchd,2.0,Y,10,WD ,Family,248500
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,1Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,1398,2,0,5,0,Attchd,2.0,Y,7,WD ,Normal,172000
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,1Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,1217,2,0,5,0,Attchd,2.0,Y,6,WD ,Normal,151000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,PConc,GasA,Y,SBrkr,1320,2,1,6,0,Attchd,2.0,Y,7,WD ,Normal,150000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,4,Gable,TA,CBlock,GasA,Y,SBrkr,1056,1,0,5,0,Detchd,1.0,Y,11,WD ,Normal,107000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,965,1,0,6,0,Detchd,1.0,Y,7,WD ,Abnorml,119900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,988,1,0,6,0,Detchd,2.0,Y,7,WD ,Normal,129500
Pave,Reg,Lvl,AllPub,Gtl,Duplex,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1728,2,0,10,0,Detchd,2.0,Y,11,ConLI,Abnorml,125000
Pave,Reg,Lvl,AllPub,Gtl,Duplex,1.5Fin,6,Gable,TA,CBlock,GasA,Y,SBrkr,1654,2,0,10,0,Attchd,2.0,Y,8,WD ,Normal,119500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1211,1,0,6,1,Detchd,2.0,Y,3,WD ,Normal,144000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,SLvl,6,Gable,TA,CBlock,GasA,Y,SBrkr,1212,1,0,6,1,Attchd,2.0,Y,7,WD ,Normal,151000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,984,1,0,5,0,Attchd,1.0,Y,7,WD ,Normal,126000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,909,1,0,5,0,Attchd,1.0,Y,11,COD,Normal,116000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,PConc,GasA,Y,SBrkr,925,1,0,5,0,Detchd,2.0,Y,10,WD ,Normal,133500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1024,1,1,5,0,Attchd,1.0,Y,1,WD ,Normal,120875
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,935,1,0,5,0,Attchd,1.0,Y,11,WD ,Normal,137000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1236,1,0,6,1,Attchd,1.0,Y,6,WD ,Normal,135000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,941,1,0,6,1,Attchd,1.0,Y,6,WD ,Normal,129200
Pave,IR1,Low,AllPub,Gtl,1Fam,SLvl,7,Gable,Gd,CBlock,GasA,Y,SBrkr,2646,2,0,9,4,Attchd,2.0,Y,1,WD ,Normal,260000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,8,Hip,Gd,CBlock,GasA,Y,SBrkr,2417,2,1,9,1,Attchd,2.0,Y,4,WD ,Normal,260000
Pave,Reg,HLS,AllPub,Mod,1Fam,2Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,2826,2,1,9,3,Attchd,3.0,Y,10,WD ,Normal,334000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,2520,2,1,10,1,Attchd,3.0,Y,11,WD ,Abnorml,310000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,2295,2,1,9,1,Attchd,2.0,Y,7,WD ,Normal,268000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,1624,2,0,5,1,Attchd,3.0,Y,7,WD ,Normal,262000
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,1Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1143,1,1,5,1,Attchd,2.0,Y,5,WD ,Normal,176400
Pave,IR1,Lvl,AllPub,Gtl,TwnhsE,1Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,1247,1,1,4,1,Attchd,2.0,Y,4,WD ,Normal,197000
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,2Story,7,Gable,TA,PConc,GasA,Y,SBrkr,1200,2,1,4,0,Detchd,2.0,Y,6,WD ,Normal,151000
Pave,Reg,Lvl,AllPub,Gtl,Twnhs,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1223,2,1,4,0,Detchd,2.0,Y,7,WD ,Normal,147400
Pave,Reg,Lvl,AllPub,Gtl,Twnhs,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1223,2,1,4,0,Detchd,2.0,Y,7,WD ,Normal,149900
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1200,2,1,4,0,Detchd,2.0,Y,4,WD ,Abnorml,144152
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,2Story,6,Gable,Gd,PConc,GasA,Y,SBrkr,1524,2,1,4,0,Detchd,2.0,Y,6,WD ,Normal,166000
Pave,Reg,Lvl,AllPub,Gtl,TwnhsE,2Story,7,Hip,Gd,PConc,GasA,Y,SBrkr,1452,2,1,6,0,Detchd,2.0,Y,3,WD ,Normal,183900
Pave,Reg,Lvl,AllPub,Gtl,Twnhs,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1382,2,1,6,0,Detchd,2.0,Y,4,WD ,Normal,165000
Pave,IR1,Lvl,AllPub,Gtl,TwnhsE,2Story,7,Gable,Gd,PConc,GasA,Y,SBrkr,1080,2,1,4,0,Attchd,2.0,Y,7,WD ,Normal,139000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,7,Hip,Gd,PConc,GasA,Y,SBrkr,1694,2,1,6,1,BuiltIn,1.0,Y,11,WD ,Normal,200000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,1568,2,0,6,1,Attchd,2.0,Y,9,WD ,Normal,221000
Pave,IR1,Lvl,AllPub,Gtl,TwnhsE,1Story,8,Hip,Gd,PConc,GasA,Y,SBrkr,1494,1,1,6,1,Attchd,2.0,Y,4,WD ,Normal,270000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,Gd,CBlock,GasA,Y,SBrkr,1208,1,1,6,1,Attchd,2.0,Y,6,WD ,Normal,165000
Pave,IR1,Lvl,AllPub,Gtl,Twnhs,1Story,8,Gable,Gd,CBlock,GasA,Y,SBrkr,1235,1,0,4,3,Attchd,2.0,Y,5,WD ,Normal,214000
Pave,IR1,Lvl,AllPub,Gtl,Twnhs,1Story,8,Gable,Gd,CBlock,GasA,Y,SBrkr,1036,1,0,4,1,Detchd,2.0,Y,9,WD ,Normal,188000
Pave,IR1,Lvl,AllPub,Gtl,TwnhsE,1Story,8,Gable,Gd,CBlock,GasA,Y,SBrkr,1226,1,0,4,1,Attchd,2.0,Y,7,WD ,Normal,190000
Pave,IR1,Lvl,AllPub,Gtl,Twnhs,1Story,8,Gable,Gd,CBlock,GasA,Y,SBrkr,1226,1,0,4,1,Attchd,2.0,Y,7,WD ,Normal,170000
Pave,IR1,Low,AllPub,Gtl,1Fam,1Story,9,Gable,Gd,CBlock,GasA,Y,SBrkr,1842,0,1,5,1,Attchd,3.0,Y,11,WD ,Normal,385000
Pave,IR1,Lvl,AllPub,Gtl,2fmCon,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1193,2,0,6,0,Attchd,2.0,Y,7,WD ,Normal,146500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,SLvl,7,Gable,TA,CBlock,GasA,Y,SBrkr,1920,3,0,8,1,Attchd,2.0,Y,9,WD ,Normal,170000
Pave,IR2,Lvl,AllPub,Gtl,1Fam,1Story,7,Hip,TA,CBlock,GasA,Y,SBrkr,2156,2,0,9,1,Attchd,2.0,Y,6,WD ,Normal,262500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1416,2,1,7,1,Attchd,2.0,Y,5,WD ,Normal,179900
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,2654,2,1,9,1,Attchd,2.0,Y,8,WD ,Normal,250000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1790,1,2,8,1,Attchd,2.0,Y,11,WD ,Normal,165150
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Hip,TA,CBlock,GasA,Y,SBrkr,1334,2,0,7,0,Attchd,2.0,Y,4,WD ,Normal,164500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Hip,TA,CBlock,GasA,Y,SBrkr,1164,1,1,6,0,Attchd,2.0,Y,7,COD,Normal,140000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,5,Gable,TA,PConc,GasA,Y,SBrkr,980,2,0,6,0,Attchd,1.0,Y,10,WD ,Normal,135500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1051,1,0,6,0,Attchd,2.0,Y,7,WD ,Normal,142000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1770,1,1,7,0,Attchd,2.0,Y,6,WD ,Normal,155000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,976,1,0,4,1,Attchd,2.0,Y,8,WD ,Abnorml,157500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1052,1,1,5,0,Attchd,1.0,Y,11,WD ,Normal,138500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SFoyer,5,Gable,TA,CBlock,GasA,Y,SBrkr,898,1,0,6,0,Attchd,1.0,Y,8,WD ,Normal,140000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1051,1,0,6,0,Attchd,1.0,Y,3,WD ,Normal,124400
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,5,Gable,TA,PConc,GasA,Y,SBrkr,1141,1,0,6,0,Attchd,1.0,Y,7,WD ,Normal,158000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1200,1,1,6,0,Detchd,2.0,Y,10,WD ,Normal,146000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1993,2,1,8,1,Attchd,2.0,Y,6,WD ,Normal,190000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1050,1,0,6,0,Attchd,1.0,Y,1,COD,Normal,136500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,864,1,0,5,0,Detchd,2.0,Y,7,WD ,Normal,129900
Pave,Reg,Lvl,AllPub,Gtl,Duplex,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1712,2,0,8,0,Attchd,2.0,Y,6,WD ,Family,145000
Pave,Reg,Lvl,AllPub,Gtl,2fmCon,1Story,6,Hip,TA,PConc,GasA,Y,SBrkr,1565,2,0,7,2,Attchd,1.0,Y,6,WD ,Abnorml,185900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1251,1,0,6,2,Attchd,1.0,Y,3,WD ,Normal,160000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1488,1,1,7,1,Attchd,2.0,Y,4,WD ,Normal,167000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1440,1,1,7,1,Attchd,2.0,Y,7,WD ,Normal,157500
Pave,Reg,Lvl,AllPub,Gtl,2fmCon,SLvl,6,Hip,TA,CBlock,GasA,Y,SBrkr,1095,1,0,6,0,Attchd,1.0,Y,3,ConLD,Normal,140000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,FuseA,1053,1,1,6,0,2Types,2.0,Y,7,WD ,Abnorml,150000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1248,1,0,6,0,Attchd,1.0,Y,5,WD ,Normal,151500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,816,1,0,4,1,Attchd,1.0,Y,7,WD ,Normal,129800
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1008,1,0,4,1,Attchd,1.0,Y,7,WD ,Normal,137000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1043,1,0,5,1,Detchd,1.0,Y,5,WD ,Normal,137000
Pave,IR1,Lvl,AllPub,Mod,1Fam,1.5Fin,4,Gable,TA,CBlock,GasA,Y,SBrkr,1230,1,1,5,0,Detchd,1.0,Y,8,WD ,Abnorml,121600
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,4,Gable,TA,PConc,GasA,Y,SBrkr,747,1,0,5,0,Detchd,2.0,Y,6,WD ,Normal,79900
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,PConc,GasA,Y,SBrkr,1252,1,0,5,0,Attchd,2.0,Y,6,WD ,Normal,127000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1433,1,0,7,1,Attchd,2.0,Y,6,WD ,Normal,161000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1624,1,0,6,1,Attchd,1.0,Y,7,WD ,Partial,146500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,FuseA,1216,1,0,7,0,Attchd,1.0,Y,5,WD ,Normal,135000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,N,FuseA,2136,2,0,7,0,Detchd,2.0,Y,10,WD ,Normal,137900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,CBlock,GasA,Y,FuseA,1578,1,0,5,2,Attchd,1.0,Y,8,WD ,Normal,133000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,5,Gable,TA,CBlock,GasA,Y,FuseA,1728,1,1,7,1,Attchd,1.0,Y,7,WD ,Normal,137000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,FuseA,936,1,0,5,0,Attchd,1.0,Y,3,WD ,Normal,121000
Pave,IR1,Lvl,AllPub,Gtl,Duplex,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1584,2,0,8,0,Detchd,2.0,Y,10,WD ,Normal,119000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,SLvl,6,Gable,TA,CBlock,GasA,Y,SBrkr,1246,1,0,6,2,Attchd,2.0,Y,11,WD ,Normal,172000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1235,1,0,6,0,Attchd,2.0,Y,12,WD ,Abnorml,98600
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,7,Gable,TA,CBlock,GasA,Y,SBrkr,2157,2,1,8,2,Attchd,2.0,Y,5,WD ,Normal,226000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1128,1,0,5,0,Attchd,1.0,Y,6,WD ,Family,118000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,8,Gable,Gd,PConc,GasA,Y,SBrkr,3112,2,0,8,1,Detchd,2.0,Y,3,WD ,Abnorml,235000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1008,1,0,5,0,Attchd,2.0,Y,10,WD ,Normal,135000
Pave,Reg,Lvl,AllPub,Gtl,Duplex,SLvl,5,Hip,TA,CBlock,GasA,Y,SBrkr,1190,1,0,6,0,Attchd,2.0,Y,5,WD ,Normal,132500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,5,Gable,TA,CBlock,GasA,Y,SBrkr,1144,1,0,6,1,Attchd,1.0,Y,3,WD ,Normal,143000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1364,1,1,6,1,Attchd,1.0,Y,3,WD ,Normal,132000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1383,1,1,7,0,Attchd,1.0,Y,4,WD ,Normal,145250
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,FuseA,1336,1,1,7,1,Attchd,2.0,Y,12,WD ,Normal,162000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,5,Hip,TA,CBlock,GasA,Y,SBrkr,1370,1,0,6,1,Basment,1.0,Y,2,WD ,Normal,148000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,FuseA,1092,1,0,6,1,Attchd,1.0,Y,5,WD ,Normal,141000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1124,1,0,6,1,Attchd,1.0,Y,5,WD ,Normal,153000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1236,1,0,6,1,Attchd,1.0,Y,5,WD ,Normal,134450
Pave,IR1,Lvl,AllPub,Gtl,Duplex,SFoyer,5,Gable,TA,CBlock,GasA,Y,SBrkr,943,1,0,4,2,Detchd,2.0,Y,12,WD ,Normal,135960
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1050,1,0,6,0,Attchd,1.0,Y,6,WD ,Abnorml,156000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1375,1,0,5,1,Attchd,2.0,Y,6,WD ,Normal,140000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,FuseA,1008,1,0,4,0,Attchd,1.0,Y,1,WD ,Normal,139500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1575,1,1,5,1,Attchd,2.0,Y,6,WD ,Normal,155000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,5,Gable,TA,CBlock,GasA,Y,FuseA,1145,1,0,6,0,Detchd,2.0,Y,9,WD ,Normal,127000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1005,1,0,6,1,Attchd,1.0,Y,7,WD ,Normal,133500
Pave,Reg,Bnk,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1056,1,1,6,0,Attchd,1.0,Y,11,WD ,Normal,125000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,884,1,0,4,0,Attchd,1.0,Y,6,WD ,Normal,142000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Hip,Gd,CBlock,GasA,Y,SBrkr,2039,1,1,7,3,2Types,3.0,Y,12,COD,Abnorml,167000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,CBlock,GasA,Y,SBrkr,1384,1,0,6,0,Attchd,2.0,Y,6,WD ,Normal,159000
Pave,Reg,Lvl,AllPub,Gtl,2fmCon,1.5Fin,5,Gable,TA,CBlock,GasA,Y,SBrkr,2640,2,1,10,1,Attchd,3.0,N,7,WD ,Normal,180000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,CBlock,GasA,Y,FuseA,1312,1,1,6,0,Detchd,2.0,Y,10,WD ,Normal,127000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,BrkTil,GasA,Y,SBrkr,1310,2,0,6,0,Attchd,1.0,Y,5,COD,Normal,112000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,3,Gable,TA,PConc,GasA,Y,SBrkr,713,1,0,5,0,Detchd,1.0,N,10,WD ,Normal,99800
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,833,1,0,4,0,Detchd,1.0,Y,8,WD ,Normal,117000
Pave,Reg,Lvl,AllPub,Sev,1Fam,1Story,5,Gable,TA,BrkTil,GasA,Y,SBrkr,1073,1,0,4,0,Detchd,1.0,Y,12,WD ,Abnorml,108480
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,3,Hip,TA,CBlock,GasA,N,FuseP,715,1,0,4,0,Detchd,2.0,N,8,WD ,Normal,68000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,4,Gable,TA,BrkTil,GasA,Y,SBrkr,720,1,0,5,0,Attchd,1.0,Y,3,WD ,Normal,86900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,5,Hip,TA,BrkTil,GasA,Y,SBrkr,1130,1,0,5,1,Detchd,2.0,Y,6,WD ,Normal,120000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,2Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1595,2,0,7,1,Detchd,2.0,Y,4,WD ,Normal,155500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,4,Gable,TA,BrkTil,GasA,Y,FuseA,1760,1,1,7,1,Detchd,2.0,Y,2,COD,Abnorml,80000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,3,Gable,TA,PConc,GasA,Y,SBrkr,1214,1,0,6,0,Detchd,3.0,Y,1,WD ,Family,105000
Pave,Reg,Lvl,AllPub,Gtl,2fmCon,1.5Fin,5,Gable,TA,CBlock,GasA,N,FuseA,2414,2,0,10,1,Attchd,2.0,N,5,ConLD,Normal,160000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1.5Fin,5,Gable,TA,CBlock,GasA,Y,SBrkr,1466,2,0,7,1,Attchd,2.0,Y,4,WD ,Normal,170000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1324,2,0,6,1,Attchd,2.0,Y,12,WD ,Abnorml,160000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,5,Gable,TA,CBlock,GasA,Y,SBrkr,1086,1,0,6,1,Attchd,2.0,Y,6,WD ,Normal,159950
Pave,Reg,Lvl,AllPub,Gtl,1Fam,SLvl,6,Gable,TA,CBlock,GasA,Y,SBrkr,1146,1,0,6,1,Attchd,1.0,Y,6,WD ,Normal,165000
Pave,IR1,Bnk,AllPub,Gtl,1Fam,1.5Fin,6,Gable,TA,CBlock,GasA,Y,SBrkr,1734,1,1,7,1,Attchd,2.0,Y,6,WD ,Normal,159000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1207,1,1,6,0,Attchd,1.0,Y,5,WD ,Normal,147000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,912,1,0,5,0,Attchd,1.0,Y,11,WD ,Abnorml,115000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Hip,TA,CBlock,GasA,Y,SBrkr,1194,1,0,6,1,BuiltIn,2.0,Y,7,WD ,Normal,159500
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,864,1,0,4,0,Attchd,1.0,Y,10,WD ,Abnorml,120000
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,FuseA,816,1,0,5,0,Detchd,1.0,Y,7,WD ,Normal,129900
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,6,Gable,TA,CBlock,GasA,Y,SBrkr,1773,2,0,6,2,Attchd,2.0,Y,8,WD ,Normal,183000
Pave,Reg,Lvl,AllPub,Gtl,1Fam,1Story,7,Hip,TA,Slab,GasA,Y,FuseA,1472,2,0,5,1,Attchd,2.0,Y,6,WD ,Normal,157500
Pave,IR1,HLS,AllPub,Gtl,1Fam,2Story,7,Gable,TA,CBlock,GasA,Y,SBrkr,2448,3,0,9,2,Attchd,2.0,Y,9,WD ,Normal,277500
Pave,IR1,Lvl,AllPub,Gtl,1Fam,1Story,5,Gable,TA,CBlock,GasA,Y,SBrkr,1600,1,0,6,2,Attchd,1.0,Y,12,WD ,Normal,207500
